YEAR,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours),ENERGY SHARE
2013,RI,Total Electric Power Industry,Solar Thermal and Photovoltaic,2006.6,0.000321220119325222
2013,RI,Total Electric Power Industry,Total,6246806.72,1
2013,RI,Total Electric Power Industry,Wind,2590,0.000414611835469115
2013,SC,Total Electric Power Industry,Coal,24407147.78,0.256326739939942
2013,SC,Total Electric Power Industry,Gas,11834074.18,0.124282840506767
2013,SC,Total Electric Power Industry,Hydroelectric,2365352,0.0248412052254317
2013,SC,Total Electric Power Industry,Nuclear,54251968,0.569760556133529
2013,SC,Total Electric Power Industry,Oil,103346.23,0.00108535427653249
2013,SC,Total Electric Power Industry,Other,2225883.82,0.0233764939766208
2013,SC,Total Electric Power Industry,Solar Thermal and Photovoltaic,115,1.20774354130998E-06
2013,SC,Total Electric Power Industry,Total,95249893.97,1.00032560219764
2013,SC,Total Electric Power Industry,Wind,0,0
2013,SD,Total Electric Power Industry,Coal,2849383.43,0.281869168280799
2013,SD,Total Electric Power Industry,Gas,502200.99,0.0496791600143102
2013,SD,Total Electric Power Industry,Hydroelectric,4062609,0.40188491581145
2013,SD,Total Electric Power Industry,Nuclear,0,0
2013,SD,Total Electric Power Industry,Oil,6994.08,0.000691874421579469
2013,SD,Total Electric Power Industry,Other,0,0
2013,SD,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2013,SD,Total Electric Power Industry,Total,10108886.5,1
2013,SD,Total Electric Power Industry,Wind,2687699,0.265874881471861
2013,TN,Total Electric Power Industry,Coal,32485830.82,0.407850379308406
2013,TN,Total Electric Power Industry,Gas,5029466.52,0.0631435236878121
2013,TN,Total Electric Power Industry,Hydroelectric,12401271,0.155694435191802
2013,TN,Total Electric Power Industry,Nuclear,28493814,0.357731741947278
2013,TN,Total Electric Power Industry,Oil,130496.68,0.00163834875368866
2013,TN,Total Electric Power Industry,Other,1043050.34,0.0130952007711884
2013,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,20394,0.000256040877689199
2013,TN,Total Electric Power Industry,Total,79651619.43,1.00000345926367
2013,TN,Total Electric Power Industry,Wind,46745,0.000586870198469236
2013,TX,Total Electric Power Industry,Coal,149404243.31,0.344850039268935
2013,TX,Total Electric Power Industry,Gas,206198384.84,0.475940438731204
2013,TX,Total Electric Power Industry,Hydroelectric,480042,0.00110801740889817
2013,TX,Total Electric Power Industry,Nuclear,38314996,0.0884374337867599
2013,TX,Total Electric Power Industry,Oil,950801.53,0.00219460932094904
2013,TX,Total Electric Power Industry,Other,1722923.55,0.00397679637948479
2013,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,163012.93,0.000376261169471627
2013,TX,Total Electric Power Industry,Total,433380165.69,1.0003140730513
2013,TX,Total Electric Power Industry,Wind,35873620.94,0.0828023308829935
2013,US-Total,Total Electric Power Industry,Coal,1581114715.8,0.389516722973342
2013,US-Total,Total Electric Power Industry,Gas,1137688496.98,0.280276118285254
2013,US-Total,Total Electric Power Industry,Hydroelectric,263884349.73,0.0650094304503221
2013,US-Total,Total Electric Power Industry,Nuclear,789016473,0.194378755610684
2013,US-Total,Total Electric Power Industry,Oil,27164443.74,0.00669211727730004
2013,US-Total,Total Electric Power Industry,Other,76632700.58,0.0188789074595488
2013,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,9035620.38,0.00222597715730447
2013,US-Total,Total Electric Power Industry,Total,4065964067.46,1.00167368215471
2013,US-Total,Total Electric Power Industry,Wind,167839745.44,0.0413482886315368
2013,UT,Total Electric Power Industry,Coal,34284956.82,0.807915427153872
2013,UT,Total Electric Power Industry,Gas,6608193.16,0.155720225275661
2013,UT,Total Electric Power Industry,Hydroelectric,504996,0.0119000896280259
2013,UT,Total Electric Power Industry,Nuclear,0,0
2013,UT,Total Electric Power Industry,Oil,26001.03,0.000612707006433693
2013,UT,Total Electric Power Industry,Other,389834.24,0.00918633493349125
2013,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,2100,4.94859131930833E-05
2013,UT,Total Electric Power Industry,Total,42516750.82,1.00189535253832
2013,UT,Total Electric Power Industry,Wind,539806,0.0127203775510026
2013,VA,Total Electric Power Industry,Coal,21160501.27,0.276033487435724
2013,VA,Total Electric Power Industry,Gas,22651166.98,0.295478851667974
2013,VA,Total Electric Power Industry,Hydroelectric,64669.52,0.000843597838662841
2013,VA,Total Electric Power Industry,Nuclear,29326231,0.382553405185738
2013,VA,Total Electric Power Industry,Oil,313288.07,0.00408676512104702
2013,VA,Total Electric Power Industry,Other,2905941.51,0.0379072857988838
2013,VA,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2013,VA,Total Electric Power Industry,Total,76896565.06,1.00309660695197
2013,VA,Total Electric Power Industry,Wind,0,0
2013,VT,Total Electric Power Industry,Coal,0,0
2013,VT,Total Electric Power Industry,Gas,3029.13,0.000439966535510268
2013,VT,Total Electric Power Industry,Hydroelectric,1285912,0.186772521354673
2013,VT,Total Electric Power Industry,Nuclear,4846327,0.703905642920532
2013,VT,Total Electric Power Industry,Oil,5103.46,0.000741252972079519
2013,VT,Total Electric Power Industry,Other,491211.41,0.0713460902175918
2013,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,17293,0.00251172491724656
2013,VT,Total Electric Power Industry,Total,6884910,1
2013,VT,Total Electric Power Industry,Wind,236034,0.0342828010823671
2013,WA,Total Electric Power Industry,Coal,6740424.98,0.059070384418417
2013,WA,Total Electric Power Industry,Gas,11834096.18,0.103709278372106
2013,WA,Total Electric Power Industry,Hydroelectric,78162275,0.684982867544358
2013,WA,Total Electric Power Industry,Nuclear,8460890,0.0741478506629622
2013,WA,Total Electric Power Industry,Oil,24362.54,0.000213503541316628
2013,WA,Total Electric Power Industry,Other,1816637.87,0.0159202865766417
2013,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,762,6.67786275500299E-06
2013,WA,Total Electric Power Industry,Total,114172916.23,1.00056570199789
2013,WA,Total Electric Power Industry,Wind,7004365,0.0613834490235518
2013,WI,Total Electric Power Industry,Coal,40645180.93,0.61649195567811
2013,WI,Total Electric Power Industry,Gas,8102491.08,0.122895764208218
2013,WI,Total Electric Power Industry,Hydroelectric,1978872.06,0.0300148425567894
2013,WI,Total Electric Power Industry,Nuclear,11675194,0.177085278433803
2013,WI,Total Electric Power Industry,Oil,303055.28,0.00459663699289571
2013,WI,Total Electric Power Industry,Other,1634057.09,0.0247848091226047
2013,WI,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2013,WI,Total Electric Power Industry,Total,65962791.79,1.00050066409202
2013,WI,Total Electric Power Industry,Wind,1557924,0.0236300489155644
2013,WV,Total Electric Power Industry,Coal,72284358.45,0.952826739696902
2013,WV,Total Electric Power Industry,Gas,299586.53,0.00394904323366805
2013,WV,Total Electric Power Industry,Hydroelectric,1738776,0.0229199276671898
2013,WV,Total Electric Power Industry,Nuclear,0,0
2013,WV,Total Electric Power Industry,Oil,149830.66,0.00197501454444236
2013,WV,Total Electric Power Industry,Other,3999,5.27133976665724E-05
2013,WV,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2013,WV,Total Electric Power Industry,Total,75863066.64,1
2013,WV,Total Electric Power Industry,Wind,1386516,0.0182765614601314
2013,WY,Total Electric Power Industry,Coal,46436678.64,0.885377937765202
2013,WY,Total Electric Power Industry,Gas,793638.41,0.0151317871853949
2013,WY,Total Electric Power Industry,Hydroelectric,710878.17,0.0135538515369776
2013,WY,Total Electric Power Industry,Nuclear,0,0
2013,WY,Total Electric Power Industry,Oil,39306,0.000749421927687613
2013,WY,Total Electric Power Industry,Other,0,0
2013,WY,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2013,WY,Total Electric Power Industry,Total,52483065.4,1.00066046005758
2013,WY,Total Electric Power Industry,Wind,4433284,0.0845265415271626
2014,AK,Total Electric Power Industry,Coal,558292,0.0923714912642088
2014,AK,Total Electric Power Industry,Gas,3288022,0.544015489115958
2014,AK,Total Electric Power Industry,Hydroelectric,1538738,0.254589934523343
2014,AK,Total Electric Power Industry,Nuclear,0,0
2014,AK,Total Electric Power Industry,Oil,445621,0.0737296545690212
2014,AK,Total Electric Power Industry,Other,62512,0.0103428432825622
2014,AK,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2014,AK,Total Electric Power Industry,Total,6042830,0.999808735493431
2014,AK,Total Electric Power Industry,Wind,151957,0.0251418517514766
2014,AL,Total Electric Power Industry,Coal,47301626,0.316737573713951
2014,AL,Total Electric Power Industry,Gas,48450477,0.3244304229682
2014,AL,Total Electric Power Industry,Hydroelectric,9466872,0.0633913529302468
2014,AL,Total Electric Power Industry,Nuclear,41243689,0.276172873737422
2014,AL,Total Electric Power Industry,Oil,98100,0.000656889807156705
2014,AL,Total Electric Power Industry,Other,2779021,0.0186086704258352
2014,AL,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2014,AL,Total Electric Power Industry,Total,149340447,1.00000221641719
2014,AL,Total Electric Power Industry,Wind,0,0
2014,AR,Total Electric Power Industry,Coal,33220755,0.539424087430311
2014,AR,Total Electric Power Industry,Gas,9613708,0.156103185033618
2014,AR,Total Electric Power Industry,Hydroelectric,2706846,0.0439525812512205
2014,AR,Total Electric Power Industry,Nuclear,14478259,0.235091636197151
2014,AR,Total Electric Power Industry,Oil,29274,0.000475338406229327
2014,AR,Total Electric Power Industry,Other,1530217,0.0248469942599242
2014,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2014,AR,Total Electric Power Industry,Total,61592137,1.00010617742155
2014,AR,Total Electric Power Industry,Wind,0,0
2014,AZ,Total Electric Power Industry,Coal,42665011,0.380064848854333
2014,AZ,Total Electric Power Industry,Gas,27241879,0.242673806521297
2014,AZ,Total Electric Power Industry,Hydroelectric,6132153,0.0546259276271286
2014,AZ,Total Electric Power Industry,Nuclear,32320917,0.287918464018173
2014,AZ,Total Electric Power Industry,Oil,56862,0.000506533267635981
2014,AZ,Total Electric Power Industry,Other,230743,0.00205548531135256
2014,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,3141508,0.0279849163333083
2014,AZ,Total Electric Power Industry,Total,112257187,0.999999995545942
2014,AZ,Total Electric Power Industry,Wind,468115,0.00417002252082968
2014,CA,Total Electric Power Industry,Coal,804760,0.00405658318574246
2014,CA,Total Electric Power Industry,Gas,121759386,0.613756993332081
2014,CA,Total Electric Power Industry,Hydroelectric,16426600,0.0828021638238941
2014,CA,Total Electric Power Industry,Nuclear,16985978,0.0856218409813998
2014,CA,Total Electric Power Industry,Oil,66305,0.000334226040223984
2014,CA,Total Electric Power Industry,Other,18992445,0.0957359126238113
2014,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,9931815,0.0500636633690848
2014,CA,Total Electric Power Industry,Total,198807622,1.00213685645738
2014,CA,Total Electric Power Industry,Wind,12992498,0.0654917601863816
2014,CO,Total Electric Power Industry,Coal,32544849,0.604653683065878
2014,CO,Total Electric Power Industry,Gas,11953808,0.222090876312327
2014,CO,Total Electric Power Industry,Hydroelectric,1544537,0.0286960921429232
2014,CO,Total Electric Power Industry,Nuclear,0,0
2014,CO,Total Electric Power Industry,Oil,9932,0.00018452752324063
2014,CO,Total Electric Power Industry,Other,125707,0.00233552168385118
2014,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,253065,0.00470171744551854
2014,CO,Total Electric Power Industry,Total,53847386,1.00043543813554
2014,CO,Total Electric Power Industry,Wind,7368614,0.13690214369072
2014,CT,Total Electric Power Industry,Coal,824948,0.0247177452567627
2014,CT,Total Electric Power Industry,Gas,14683905,0.439970789873427
2014,CT,Total Electric Power Industry,Hydroelectric,440742,0.0132058608299627
2014,CT,Total Electric Power Industry,Nuclear,15840619,0.474629170749472
2014,CT,Total Electric Power Industry,Oil,513414,0.0153833168433108
2014,CT,Total Electric Power Industry,Other,757140,0.0226860282632424
2014,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,11706,0.000350744442044425
2014,CT,Total Electric Power Industry,Total,33676980,1.00905634374178
2014,CT,Total Electric Power Industry,Wind,0,0
2014,DC,Total Electric Power Industry,Coal,0,0
2014,DC,Total Electric Power Industry,Gas,67612,1
2014,DC,Total Electric Power Industry,Hydroelectric,0,0
2014,DC,Total Electric Power Industry,Nuclear,0,0
2014,DC,Total Electric Power Industry,Oil,0,0
2014,DC,Total Electric Power Industry,Other,0,0
2014,DC,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2014,DC,Total Electric Power Industry,Total,67612,1
2014,DC,Total Electric Power Industry,Wind,0,0
2014,DE,Total Electric Power Industry,Coal,865384,0.112335252807995
2014,DE,Total Electric Power Industry,Gas,6523837,0.8468574397876
2014,DE,Total Electric Power Industry,Hydroelectric,0,0
2014,DE,Total Electric Power Industry,Nuclear,0,0
2014,DE,Total Electric Power Industry,Oil,183282,0.0237917846934482
2014,DE,Total Electric Power Industry,Other,76499,0.00993031360015764
2014,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,49530,0.00642947532145267
2014,DE,Total Electric Power Industry,Total,7703584,1.00000006490486
2014,DE,Total Electric Power Industry,Wind,5051,0.00065566888448733
2014,FL,Total Electric Power Industry,Coal,52053689,0.227735785657651
2014,FL,Total Electric Power Industry,Gas,140040739,0.612680644406261
2014,FL,Total Electric Power Industry,Hydroelectric,211388,0.000924826139768876
2014,FL,Total Electric Power Industry,Nuclear,27868270,0.121924161097777
2014,FL,Total Electric Power Industry,Oil,1877927,0.00821596295994923
2014,FL,Total Electric Power Industry,Other,4831424,0.0211375631895221
2014,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,241684,0.00105737166141835
2014,FL,Total Electric Power Industry,Total,230015937,1.00632368488765
2014,FL,Total Electric Power Industry,Wind,0,0
2014,GA,Total Electric Power Industry,Coal,45295113,0.360045880994382
2014,GA,Total Electric Power Industry,Gas,40960798,0.325592886856093
2014,GA,Total Electric Power Industry,Hydroelectric,2283714,0.0181529918927281
2014,GA,Total Electric Power Industry,Nuclear,32570182,0.258896801346701
2014,GA,Total Electric Power Industry,Oil,377810,0.00300317021614424
2014,GA,Total Electric Power Industry,Other,4163382,0.0330942664853525
2014,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,119227,0.000947722334930862
2014,GA,Total Electric Power Industry,Total,125837224,1.00026627987367
2014,GA,Total Electric Power Industry,Wind,0,0
2014,HI,Total Electric Power Industry,Coal,1511184,0.151093484684376
2014,HI,Total Electric Power Industry,Gas,62204,0.00621937442515729
2014,HI,Total Electric Power Industry,Hydroelectric,94083,0.00940674882711841
2014,HI,Total Electric Power Industry,Nuclear,0,0
2014,HI,Total Electric Power Industry,Oil,6925919,0.692477710425551
2014,HI,Total Electric Power Industry,Other,587871,0.0587774076054859
2014,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,39262,0.00392555267636367
2014,HI,Total Electric Power Industry,Total,10204158,1.02024756117716
2014,HI,Total Electric Power Industry,Wind,578617,0.0578521601787865
2014,IA,Total Electric Power Industry,Coal,33732765,0.593330121264326
2014,IA,Total Electric Power Industry,Gas,1372515,0.0241413501498352
2014,IA,Total Electric Power Industry,Hydroelectric,878605,0.0154539010126636
2014,IA,Total Electric Power Industry,Nuclear,4152468,0.0730383157735879
2014,IA,Total Electric Power Industry,Oil,143929,0.00253158645677143
2014,IA,Total Electric Power Industry,Other,266246,0.00468303655114373
2014,IA,Total Electric Power Industry,Solar Thermal and Photovoltaic,0,0
2014,IA,Total Electric Power Industry,Total,56853282,0.999999991205433
2014,IA,Total Electric Power Industry,Wind,16306755,0.286821697586239
2014,ID,Total Electric Power Industry,Coal,77671,0.00512782170568353
